Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
qc | fastqc-novaseq | Plate_5_E10_22NG7YLT3_S664_L008_R1_001	Plate_5_E10_22NG7YLT3_S664_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	673409.0	0.0	151.0	62.0	31.973068563375122	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E10_22NG7YLT3_S664_L008_R2_001	Plate_5_E10_22NG7YLT3_S664_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	673409.0	0.0	151.0	59.0	33.62607690764657	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E11_22NG7YLT3_S728_L008_R1_001	Plate_5_E11_22NG7YLT3_S728_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	612523.0	0.0	151.0	66.0	35.03034938652404	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E11_22NG7YLT3_S728_L008_R2_001	Plate_5_E11_22NG7YLT3_S728_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	612523.0	0.0	151.0	61.0	34.819999197111635	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E12_22NG7YLT3_S792_L008_R1_001	Plate_5_E12_22NG7YLT3_S792_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	724508.0	0.0	151.0	58.0	43.64349865314855	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E12_22NG7YLT3_S792_L008_R2_001	Plate_5_E12_22NG7YLT3_S792_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	724508.0	0.0	151.0	58.0	41.16233326039483	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E1_22NG7YLT3_S37_L008_R1_001	Plate_5_E1_22NG7YLT3_S37_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	981215.0	0.0	151.0	63.0	30.34458862039196	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E1_22NG7YLT3_S37_L008_R2_001	Plate_5_E1_22NG7YLT3_S37_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	981215.0	0.0	151.0	60.0	38.113617772815985	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E2_22NG7YLT3_S109_L008_R1_001	Plate_5_E2_22NG7YLT3_S109_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	393485.0	0.0	151.0	65.0	33.70211293059157	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E2_22NG7YLT3_S109_L008_R2_001	Plate_5_E2_22NG7YLT3_S109_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	393485.0	0.0	151.0	62.0	32.54089251382869	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E3_22NG7YLT3_S181_L008_R1_001	Plate_5_E3_22NG7YLT3_S181_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	505526.0	0.0	151.0	66.0	27.3304733748631	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E3_22NG7YLT3_S181_L008_R2_001	Plate_5_E3_22NG7YLT3_S181_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	505526.0	0.0	151.0	61.0	30.019478597192524	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E4_22NG7YLT3_S253_L008_R1_001	Plate_5_E4_22NG7YLT3_S253_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	157055.0	0.0	151.0	63.0	34.71586386934513	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E4_22NG7YLT3_S253_L008_R2_001	Plate_5_E4_22NG7YLT3_S253_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	157055.0	0.0	151.0	61.0	38.6807169462927	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E5_22NG7YLT3_S325_L008_R1_001	Plate_5_E5_22NG7YLT3_S325_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	568535.0	0.0	151.0	65.0	29.556522670488718	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E5_22NG7YLT3_S325_L008_R2_001	Plate_5_E5_22NG7YLT3_S325_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	568535.0	0.0	151.0	61.0	29.518785753142197	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E6_22NG7YLT3_S397_L008_R1_001	Plate_5_E6_22NG7YLT3_S397_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	713706.0	0.0	151.0	60.0	49.742888947239656	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E6_22NG7YLT3_S397_L008_R2_001	Plate_5_E6_22NG7YLT3_S397_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	713706.0	0.0	151.0	57.0	49.96083051549247	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E7_22NG7YLT3_S469_L008_R1_001	Plate_5_E7_22NG7YLT3_S469_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	883694.0	0.0	151.0	64.0	37.01674589406306	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E7_22NG7YLT3_S469_L008_R2_001	Plate_5_E7_22NG7YLT3_S469_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	883694.0	0.0	151.0	59.0	44.07868104046082	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E8_22NG7YLT3_S536_L008_R1_001	Plate_5_E8_22NG7YLT3_S536_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	686648.0	0.0	151.0	61.0	46.420277906591764	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E8_22NG7YLT3_S536_L008_R2_001	Plate_5_E8_22NG7YLT3_S536_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	686648.0	0.0	151.0	58.0	48.84226464028883	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_E9_22NG7YLT3_S600_L008_R1_001	Plate_5_E9_22NG7YLT3_S600_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	662292.0	0.0	151.0	67.0	30.779036114382897	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_E9_22NG7YLT3_S600_L008_R2_001	Plate_5_E9_22NG7YLT3_S600_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	662292.0	0.0	151.0	62.0	29.743815651675803	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F10_22NG7YLT3_S665_L008_R1_001	Plate_5_F10_22NG7YLT3_S665_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	384661.0	0.0	151.0	66.0	33.05377333835756	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F10_22NG7YLT3_S665_L008_R2_001	Plate_5_F10_22NG7YLT3_S665_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	384661.0	0.0	151.0	61.0	32.06501107560714	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F11_22NG7YLT3_S729_L008_R1_001	Plate_5_F11_22NG7YLT3_S729_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	534786.0	0.0	151.0	67.0	30.218230029978045	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F11_22NG7YLT3_S729_L008_R2_001	Plate_5_F11_22NG7YLT3_S729_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	534786.0	0.0	151.0	63.0	28.67082102950411	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F12_22NG7YLT3_S793_L008_R1_001	Plate_5_F12_22NG7YLT3_S793_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	527782.0	0.0	151.0	65.0	28.77011773465774	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F12_22NG7YLT3_S793_L008_R2_001	Plate_5_F12_22NG7YLT3_S793_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	527782.0	0.0	151.0	62.0	32.1403439748807	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F1_22NG7YLT3_S38_L008_R1_001	Plate_5_F1_22NG7YLT3_S38_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	801638.0	0.0	151.0	64.0	32.37288154177734	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F1_22NG7YLT3_S38_L008_R2_001	Plate_5_F1_22NG7YLT3_S38_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	801638.0	0.0	151.0	61.0	36.12595508599834	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F2_22NG7YLT3_S110_L008_R1_001	Plate_5_F2_22NG7YLT3_S110_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	382908.0	0.0	151.0	66.0	26.803010107155067	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F2_22NG7YLT3_S110_L008_R2_001	Plate_5_F2_22NG7YLT3_S110_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	382908.0	0.0	151.0	62.0	27.062401069840732	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F3_22NG7YLT3_S182_L008_R1_001	Plate_5_F3_22NG7YLT3_S182_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	662257.0	0.0	151.0	64.0	32.077575482571284	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F3_22NG7YLT3_S182_L008_R2_001	Plate_5_F3_22NG7YLT3_S182_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	662257.0	0.0	151.0	60.0	38.824569243173876	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F4_22NG7YLT3_S254_L008_R1_001	Plate_5_F4_22NG7YLT3_S254_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	170249.0	0.0	151.0	63.0	39.41403473735529	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F4_22NG7YLT3_S254_L008_R2_001	Plate_5_F4_22NG7YLT3_S254_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	170249.0	0.0	151.0	62.0	40.05544819646518	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F5_22NG7YLT3_S326_L008_R1_001	Plate_5_F5_22NG7YLT3_S326_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	705426.0	0.0	151.0	67.0	28.3379778893333	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F5_22NG7YLT3_S326_L008_R2_001	Plate_5_F5_22NG7YLT3_S326_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	705426.0	0.0	151.0	62.0	30.794363165088832	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F6_22NG7YLT3_S398_L008_R1_001	Plate_5_F6_22NG7YLT3_S398_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	652402.0	0.0	151.0	69.0	27.162124322484193	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F6_22NG7YLT3_S398_L008_R2_001	Plate_5_F6_22NG7YLT3_S398_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	652402.0	0.0	151.0	63.0	26.384073633799932	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	pass
qc | fastqc-novaseq | Plate_5_F7_22NG7YLT3_S470_L008_R1_001	Plate_5_F7_22NG7YLT3_S470_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	868617.0	0.0	151.0	58.0	55.28832939939923	151.0	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F7_22NG7YLT3_S470_L008_R2_001	Plate_5_F7_22NG7YLT3_S470_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	868617.0	0.0	151.0	57.0	56.12579294761607	151.0	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F8_22NG7YLT3_S537_L008_R1_001	Plate_5_F8_22NG7YLT3_S537_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910676.0	0.0	151.0	65.0	32.71582285107665	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F8_22NG7YLT3_S537_L008_R2_001	Plate_5_F8_22NG7YLT3_S537_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910676.0	0.0	151.0	61.0	38.23205496082188	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_F9_22NG7YLT3_S601_L008_R1_001	Plate_5_F9_22NG7YLT3_S601_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	685214.0	0.0	151.0	67.0	26.933991254892494	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_F9_22NG7YLT3_S601_L008_R2_001	Plate_5_F9_22NG7YLT3_S601_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	685214.0	0.0	151.0	63.0	28.1229306733099	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	pass
qc | fastqc-novaseq | Plate_5_G10_22NG7YLT3_S666_L008_R1_001	Plate_5_G10_22NG7YLT3_S666_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	308329.0	0.0	151.0	66.0	29.1156524361964	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G10_22NG7YLT3_S666_L008_R2_001	Plate_5_G10_22NG7YLT3_S666_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	308329.0	0.0	151.0	64.0	30.241722316097412	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G11_22NG7YLT3_S730_L008_R1_001	Plate_5_G11_22NG7YLT3_S730_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	548482.0	0.0	151.0	67.0	29.00225659420962	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G11_22NG7YLT3_S730_L008_R2_001	Plate_5_G11_22NG7YLT3_S730_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	548482.0	0.0	151.0	65.0	27.41250855148784	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G12_22NG7YLT3_S794_L008_R1_001	Plate_5_G12_22NG7YLT3_S794_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	468950.0	0.0	151.0	63.0	39.931748666901015	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G12_22NG7YLT3_S794_L008_R2_001	Plate_5_G12_22NG7YLT3_S794_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	468950.0	0.0	151.0	63.0	38.512409496411884	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G1_22NG7YLT3_S39_L008_R1_001	Plate_5_G1_22NG7YLT3_S39_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	849015.0	0.0	151.0	64.0	28.105038550421686	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G1_22NG7YLT3_S39_L008_R2_001	Plate_5_G1_22NG7YLT3_S39_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	849015.0	0.0	151.0	63.0	36.138858440930946	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G2_22NG7YLT3_S111_L008_R1_001	Plate_5_G2_22NG7YLT3_S111_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	444934.0	0.0	151.0	66.0	28.152839643943217	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G2_22NG7YLT3_S111_L008_R2_001	Plate_5_G2_22NG7YLT3_S111_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	444934.0	0.0	151.0	64.0	32.864761650891744	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G3_22NG7YLT3_S183_L008_R1_001	Plate_5_G3_22NG7YLT3_S183_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	594203.0	0.0	151.0	69.0	23.952979203531807	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G3_22NG7YLT3_S183_L008_R2_001	Plate_5_G3_22NG7YLT3_S183_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	594203.0	0.0	151.0	65.0	26.454779811735662	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G4_22NG7YLT3_S255_L008_R1_001	Plate_5_G4_22NG7YLT3_S255_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173919.0	0.0	151.0	64.0	33.25226111005698	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G4_22NG7YLT3_S255_L008_R2_001	Plate_5_G4_22NG7YLT3_S255_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173919.0	0.0	151.0	64.0	37.5002156176151	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G5_22NG7YLT3_S327_L008_R1_001	Plate_5_G5_22NG7YLT3_S327_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	726654.0	0.0	151.0	66.0	19.56359998008333	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G5_22NG7YLT3_S327_L008_R2_001	Plate_5_G5_22NG7YLT3_S327_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	726654.0	0.0	151.0	64.0	23.3691367943387	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G6_22NG7YLT3_S399_L008_R1_001	Plate_5_G6_22NG7YLT3_S399_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	672419.0	0.0	151.0	65.0	34.28234613619906	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G6_22NG7YLT3_S399_L008_R2_001	Plate_5_G6_22NG7YLT3_S399_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	672419.0	0.0	151.0	63.0	36.650505445262446	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G7_22NG7YLT3_S471_L008_R1_001	Plate_5_G7_22NG7YLT3_S471_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	516521.0	0.0	151.0	68.0	29.480830752820108	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G7_22NG7YLT3_S471_L008_R2_001	Plate_5_G7_22NG7YLT3_S471_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	516521.0	0.0	151.0	64.0	34.49158710632646	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G8_22NG7YLT3_S538_L008_R1_001	Plate_5_G8_22NG7YLT3_S538_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	680836.0	0.0	151.0	64.0	34.993289496392435	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G8_22NG7YLT3_S538_L008_R2_001	Plate_5_G8_22NG7YLT3_S538_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	680836.0	0.0	151.0	63.0	36.09204707200103	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_G9_22NG7YLT3_S602_L008_R1_001	Plate_5_G9_22NG7YLT3_S602_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	657292.0	0.0	151.0	67.0	29.13398844913265	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_G9_22NG7YLT3_S602_L008_R2_001	Plate_5_G9_22NG7YLT3_S602_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	657292.0	0.0	151.0	65.0	29.69822617301582	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_H10_22NG7YLT3_S667_L008_R1_001	Plate_5_H10_22NG7YLT3_S667_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	281867.0	0.0	151.0	69.0	24.283438643047962	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H10_22NG7YLT3_S667_L008_R2_001	Plate_5_H10_22NG7YLT3_S667_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	281867.0	0.0	151.0	66.0	25.861133087590954	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H11_22NG7YLT3_S731_L008_R1_001	Plate_5_H11_22NG7YLT3_S731_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	423789.0	0.0	151.0	68.0	24.230683670928087	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H11_22NG7YLT3_S731_L008_R2_001	Plate_5_H11_22NG7YLT3_S731_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	423789.0	0.0	151.0	65.0	24.515908260076685	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H12_22NG7YLT3_S795_L008_R1_001	Plate_5_H12_22NG7YLT3_S795_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	585362.0	0.0	151.0	67.0	31.33522055070983	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H12_22NG7YLT3_S795_L008_R2_001	Plate_5_H12_22NG7YLT3_S795_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	585362.0	0.0	151.0	65.0	31.55195469528222	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_H1_22NG7YLT3_S40_L008_R1_001	Plate_5_H1_22NG7YLT3_S40_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	612508.0	0.0	151.0	66.0	31.517681940226304	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H1_22NG7YLT3_S40_L008_R2_001	Plate_5_H1_22NG7YLT3_S40_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	612508.0	0.0	151.0	65.0	30.60046264298449	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	pass
qc | fastqc-novaseq | Plate_5_H2_22NG7YLT3_S112_L008_R1_001	Plate_5_H2_22NG7YLT3_S112_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	333228.0	0.0	151.0	67.0	30.394264983313462	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H2_22NG7YLT3_S112_L008_R2_001	Plate_5_H2_22NG7YLT3_S112_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	333228.0	0.0	151.0	65.0	30.103526026003426	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H3_22NG7YLT3_S184_L008_R1_001	Plate_5_H3_22NG7YLT3_S184_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	773007.0	0.0	151.0	67.0	21.136759085646776	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_5_H3_22NG7YLT3_S184_L008_R2_001	Plate_5_H3_22NG7YLT3_S184_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	773007.0	0.0	151.0	64.0	29.846402687769025	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_5_H4_22NG7YLT3_S256_L008_R1_001	Plate_5_H4_22NG7YLT3_S256_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	149412.0	0.0	151.0	65.0	31.679517040130644	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
